data_fato;hora_fato;data_criacao;tipo_boletim;tipo_incidente;municipio;bairro;tipo_local;ano;mes ;mes_ano;ambiente_web
01/01/2023;11:00:00;01/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;JOCKEY DE ITAPARICA;VIA PÚBLICA;2023;1;01/2023;0
01/01/2023;10:00:00;01/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;ATAIDE;RESIDÊNCIA;2023;1;01/2023;0
01/01/2023;04:00:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;SANTA PAULA II;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;10:44:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ALEGRE;GUARAREMA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;18:00:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MARATAIZES;JACARANDA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;19:05:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;ANDRE CARLONI;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;Indeterminada;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;JARDIM DA PENHA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;10:20:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;RESISTENCIA;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;15:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;MORADA DE LARANJEIRAS;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;01:04:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;GURIRI;RESIDÊNCIA;2023;1;01/2023;0
01/01/2023;17:18:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;INTERLAGOS;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;16:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ARACRUZ;OUTRO LOCAL;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;23:24:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;PORTO GRANDE;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;00:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;PONTO BELO;CENTRO;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;14:00:00;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;ARIBIRI;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;14:43:00;06/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;PRAIA DE ITAPARICA;RESIDÊNCIA;2023;1;01/2023;0
01/01/2023;16:30:00;06/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SOORETAMA;CENTRO;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;22:30:00;09/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;ZONA NAO IDENTIFICADA I;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;Indeterminada;13/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;BARRA DE SAO FRANCISCO;BAIRRO COLINA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;08:00:00;14/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;PRAIA DO MORRO;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;00:00:00;16/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;MATA DA PRAIA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;Indeterminada;20/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO GABRIEL DA PALHA;GUSTAVO BOONE;RESIDÊNCIA;2023;1;01/2023;0
01/01/2023;15:00:00;26/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;GRAUNA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;12:00:00;26/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MUQUI;SAO PEDRO;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;08:00:00;31/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;NOVA VENECIA;SAO CRISTOVAO;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;09:13:00;31/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;MUQUICABA;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;00:02:00;31/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;AMARAL;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;19:43:00;07/02/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;ANDRE CARLONI;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;10:00:00;14/02/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;RIVIERA DA BARRA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;08:30:00;14/02/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;PARQUE RESIDENCIAL LARANJEIRAS;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;10:00:00;03/03/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;CENTRO;COMÉRCIO;2023;1;01/2023;0
01/01/2023;14:00:00;06/03/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;COLATINA;NOVO HORIZONTE;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;10:00:00;09/03/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;OUTRO LOCAL;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;12:00:00;09/03/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;INTERLAGOS;RESIDÊNCIA;2023;1;01/2023;0
01/01/2023;17:31:00;19/03/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;SERRA CENTRO;VIA PÚBLICA;2023;1;01/2023;0
01/01/2023;20:07:00;22/03/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;PRAIA DA COSTA;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;00:00:00;04/04/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;IBATIBA;CENTRO;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;10:00:00;18/04/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;ATAIDE;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;Indeterminada;26/04/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;GURIRI;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;11:00:00;05/06/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;NOVA BRASILIA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;09:00:00;09/08/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;RIO NOVO DO SUL;NOSSA SENHORA DA PENHA;AGÊNCIA BANCÁRIA;2023;1;01/2023;0
01/01/2023;Indeterminada;28/08/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;OLARIA;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;09:31:00;13/12/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;SANTA CECILIA;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;10:38:00;02/01/2024;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;AFONSO CLAUDIO;SAO VICENTE;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;Indeterminada;19/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;COLATINA;MORADA DO SOL;OUTRO LOCAL;2023;1;01/2023;0
01/01/2023;Indeterminada;01/04/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ARACRUZ;OUTRO LOCAL;AMBIENTE WEB;2023;1;01/2023;1
01/01/2023;Indeterminada;23/06/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;ENSEADA DO SUA;ESCRITORIO;2023;1;01/2023;0
02/01/2023;10:00:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;CHAPADA GRANDE;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;11:15:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;INTERLAGOS;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;08:00:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;CIDADE CONTINENTAL;COMÉRCIO;2023;1;01/2023;0
02/01/2023;09:00:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;GLORIA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;CARAPINA;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;11:47:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;FUNDAO;CENTRO;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;15:27:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ITAPEMIRIM;CENTRO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;13:18:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;OUTRO LOCAL;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;AQUIDABAN;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;17:00:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ITAPEMIRIM;ITAIPAVA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;13:00:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;NOSSA SENHORA DE FATIMA;COMÉRCIO;2023;1;01/2023;0
02/01/2023;17:30:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;LAMEIRAO;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;13:15:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;NOSSA SENHORA DA CONCEICAO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;20:31:00;02/01/2023;BABU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;PANCAS;CENTRO;VIA PÚBLICA;2023;1;01/2023;0
02/01/2023;17:00:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;PIUMA;PRAIA DE ACAIACA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;18:13:00;02/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ARACRUZ;GUAXINDIBA;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;14:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;SHELL;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;10:40:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;FUNDAO;CENTRO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;20:27:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;BOA SORTE;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;13:30:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO GABRIEL DA PALHA;CENTRO;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;15:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;MATA DA PRAIA;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;Indeterminada;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;PARQUE JACARAIPE;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;12:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;JARDIM BOTANICO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;INTERLAGOS;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;14:23:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;IUNA;PITO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;00:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;MORADA DO RIBEIRAO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;18:10:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;JARDIM CAMBURI;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;20:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;IUNA;VILA NOVA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;15:30:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;BOA VISTA II;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;Indeterminada;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;BEBEDOURO;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;15:30:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;JARDIM GUANABARA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;15:40:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;MATA DA PRAIA;COMÉRCIO;2023;1;01/2023;0
02/01/2023;19:30:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;LAGOA DO MEIO;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;13:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;ZUMBI;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;06:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;TABUAZEIRO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;17:32:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ARACRUZ;VILA NOVA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;19:58:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ARACRUZ;CUPIDO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;19:57:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ARACRUZ;CUPIDO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;MUQUICABA;AGÊNCIA BANCÁRIA;2023;1;01/2023;0
02/01/2023;12:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;VILAGE DA LUZ;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;14:00:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;PRAIA DO MORRO;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;16:46:00;03/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;MUQUICABA;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;08:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;COSTA BELLA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;16:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SANTA MARIA DE JETIBA;CENTRO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;12:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ICONHA;MONTE BELO;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;09:30:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;BAIXO GUANDU;CENTRO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;JERONIMO MONTEIRO;PEDREGAL;VIA PÚBLICA;2023;1;01/2023;0
02/01/2023;09:36:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ITAPEMIRIM;ITAOCA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;15:10:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;DE LOURDES;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;09:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;PRAIA DO CANTO;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;15:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;PRAIA DO CANTO;AGÊNCIA BANCÁRIA;2023;1;01/2023;0
02/01/2023;08:40:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;SANTA LUCIA;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;10:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;PRAIA DO CANTO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;14:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;SANTA LUCIA;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;18:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;JOSE DE ANCHIETA;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;16:08:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;PLANALTO SERRANO;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;21:26:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;DO CABRAL;AGÊNCIA BANCÁRIA;2023;1;01/2023;0
02/01/2023;16:00:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;COLINA DE LARANJEIRAS;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;01:19:00;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ITAPEMIRIM;CENTRO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;04/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;GURIRI;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;08:00:00;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;CENTRO VILA VELHA;CONSULTORIO;2023;1;01/2023;0
02/01/2023;07:21:00;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;CENTRO;COMÉRCIO;2023;1;01/2023;0
02/01/2023;09:00:00;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;HELIO FERRAZ;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;Indeterminada;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;NOVA CARAPINA I;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;15:00:00;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;BAIXO GUANDU;CENTRO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;18:00:00;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;ITACIBA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;11:40:00;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;JOAO NEIVA;COHAB;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;23:00:00;05/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;BARCELONA;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;06/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO GABRIEL DA PALHA;VILA COMBONI;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;00:00:00;06/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;CARAPINA GRANDE;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;15:00:00;06/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;JARDIM ITAPEMIRIM;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;15:14:00;07/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;BOA VISTA;VEÍCULO;2023;1;01/2023;0
02/01/2023;12:00:00;07/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;PRAIA DO MORRO;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;12:00:00;07/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;PRAIA DO MORRO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;19:00:00;07/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;KUBITSCHEK;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;10:00:00;09/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;OUTRO LOCAL;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;20:30:00;09/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;ZONA RURAL;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;Indeterminada;09/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;OUTRO LOCAL;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;Indeterminada;10/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;SAO BENEDITO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;03:46:00;10/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;FUNDAO;PRAIA GRANDE;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;19:51:00;10/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MARATAIZES;BARRA DE ITAPEMIRIM;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;11/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;PEDRO CANARIO;OUTRO LOCAL;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;08:49:00;12/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;OUTRO LOCAL;COMÉRCIO;2023;1;01/2023;0
02/01/2023;13:40:00;12/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;ALTO MONTE CRISTO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;09:00:00;16/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;VISTA LINDA;OUTRO LOCAL;2023;1;01/2023;0
02/01/2023;08:51:00;17/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;IRUPI;JOAO THOMAZ PEREIRA;COMÉRCIO;2023;1;01/2023;0
02/01/2023;10:00:00;17/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;SAO CONRADO;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;18/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;BALNEARIO DE CARAPEBUS;RESIDÊNCIA;2023;1;01/2023;0
02/01/2023;Indeterminada;19/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MARATAIZES;OUTRO LOCAL;AMBIENTE WEB;2023;1;01/2023;1
02/01/2023;Indeterminada;19/01/2023;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;BELA VISTA;AMBIENTE WEB;2023;1;01/2023;1
